click_id,date,campaign_id,campaign_name,channel
bing__3097,2025-03-09,bing_shop,Bing Shopping,bing
pin__3098,2025-03-09,pin_aware,Pinterest Awareness,pinterest
pin__3099,2025-03-09,pin_aware,Pinterest Awareness,pinterest
pin__3100,2025-03-09,pin_aware,Pinterest Awareness,pinterest
pin__3101,2025-03-09,pin_aware,Pinterest Awareness,pinterest
pin__3102,2025-03-09,pin_aware,Pinterest Awareness,pinterest
pin__3103,2025-03-09,pin_aware,Pinterest Awareness,pinterest
pin__3104,2025-03-09,pin_conv,Pinterest Conversions,pinterest
pin__3105,2025-03-09,pin_conv,Pinterest Conversions,pinterest
fbclid_3106,2025-03-10,meta_br,Brand Awareness,meta
fbclid_3107,2025-03-10,meta_br,Brand Awareness,meta
fbclid_3108,2025-03-10,meta_br,Brand Awareness,meta
fbclid_3109,2025-03-10,meta_br,Brand Awareness,meta
fbclid_3110,2025-03-10,meta_br,Brand Awareness,meta
fbclid_3111,2025-03-10,meta_br,Brand Awareness,meta
fbclid_3112,2025-03-10,meta_conv,Conversion - Purchase,meta
fbclid_3113,2025-03-10,meta_conv,Conversion - Purchase,meta
fbclid_3114,2025-03-10,meta_conv,Conversion - Purchase,meta
fbclid_3115,2025-03-10,meta_ret,Retargeting - Cart,meta
fbclid_3116,2025-03-10,meta_ret,Retargeting - Cart,meta
fbclid_3117,2025-03-10,meta_ret,Retargeting - Cart,meta
fbclid_3118,2025-03-10,meta_ret,Retargeting - Cart,meta
fbclid_3119,2025-03-10,meta_ret,Retargeting - Cart,meta
fbclid_3120,2025-03-10,meta_ret,Retargeting - Cart,meta
fbclid_3121,2025-03-10,meta_ret,Retargeting - Cart,meta
gclid_3122,2025-03-10,goog_search,Search - Brand,google
gclid_3123,2025-03-10,goog_search,Search - Brand,google
gclid_3124,2025-03-10,goog_search,Search - Brand,google
gclid_3125,2025-03-10,goog_search,Search - Brand,google
gclid_3126,2025-03-10,goog_search,Search - Brand,google
gclid_3127,2025-03-10,goog_search,Search - Brand,google
gclid_3128,2025-03-10,goog_search,Search - Brand,google
gclid_3129,2025-03-10,goog_search,Search - Brand,google
gclid_3130,2025-03-10,goog_pmax,Performance Max,google
gclid_3131,2025-03-10,goog_pmax,Performance Max,google
gclid_3132,2025-03-10,goog_pmax,Performance Max,google
gclid_3133,2025-03-10,goog_pmax,Performance Max,google
gclid_3134,2025-03-10,goog_pmax,Performance Max,google
bing__3135,2025-03-10,bing_search,Bing Search - Brand,bing
bing__3136,2025-03-10,bing_search,Bing Search - Brand,bing
bing__3137,2025-03-10,bing_shop,Bing Shopping,bing
bing__3138,2025-03-10,bing_shop,Bing Shopping,bing
bing__3139,2025-03-10,bing_shop,Bing Shopping,bing
bing__3140,2025-03-10,bing_shop,Bing Shopping,bing
bing__3141,2025-03-10,bing_shop,Bing Shopping,bing
bing__3142,2025-03-10,bing_shop,Bing Shopping,bing
pin__3143,2025-03-10,pin_aware,Pinterest Awareness,pinterest
pin__3144,2025-03-10,pin_aware,Pinterest Awareness,pinterest
pin__3145,2025-03-10,pin_aware,Pinterest Awareness,pinterest
pin__3146,2025-03-10,pin_aware,Pinterest Awareness,pinterest
pin__3147,2025-03-10,pin_aware,Pinterest Awareness,pinterest
pin__3148,2025-03-10,pin_aware,Pinterest Awareness,pinterest
pin__3149,2025-03-10,pin_conv,Pinterest Conversions,pinterest
pin__3150,2025-03-10,pin_conv,Pinterest Conversions,pinterest
fbclid_3151,2025-03-11,meta_br,Brand Awareness,meta
fbclid_3152,2025-03-11,meta_br,Brand Awareness,meta
fbclid_3153,2025-03-11,meta_br,Brand Awareness,meta
fbclid_3154,2025-03-11,meta_br,Brand Awareness,meta
fbclid_3155,2025-03-11,meta_br,Brand Awareness,meta
fbclid_3156,2025-03-11,meta_conv,Conversion - Purchase,meta
fbclid_3157,2025-03-11,meta_conv,Conversion - Purchase,meta
fbclid_3158,2025-03-11,meta_conv,Conversion - Purchase,meta
fbclid_3159,2025-03-11,meta_conv,Conversion - Purchase,meta
fbclid_3160,2025-03-11,meta_conv,Conversion - Purchase,meta
fbclid_3161,2025-03-11,meta_conv,Conversion - Purchase,meta
fbclid_3162,2025-03-11,meta_conv,Conversion - Purchase,meta
fbclid_3163,2025-03-11,meta_ret,Retargeting - Cart,meta
fbclid_3164,2025-03-11,meta_ret,Retargeting - Cart,meta
fbclid_3165,2025-03-11,meta_ret,Retargeting - Cart,meta
gclid_3166,2025-03-11,goog_search,Search - Brand,google
gclid_3167,2025-03-11,goog_search,Search - Brand,google
gclid_3168,2025-03-11,goog_search,Search - Brand,google
gclid_3169,2025-03-11,goog_pmax,Performance Max,google
gclid_3170,2025-03-11,goog_pmax,Performance Max,google
gclid_3171,2025-03-11,goog_pmax,Performance Max,google
gclid_3172,2025-03-11,goog_pmax,Performance Max,google
bing__3173,2025-03-11,bing_search,Bing Search - Brand,bing
bing__3174,2025-03-11,bing_search,Bing Search - Brand,bing
bing__3175,2025-03-11,bing_search,Bing Search - Brand,bing
bing__3176,2025-03-11,bing_search,Bing Search - Brand,bing
bing__3177,2025-03-11,bing_shop,Bing Shopping,bing
bing__3178,2025-03-11,bing_shop,Bing Shopping,bing
bing__3179,2025-03-11,bing_shop,Bing Shopping,bing
bing__3180,2025-03-11,bing_shop,Bing Shopping,bing
bing__3181,2025-03-11,bing_shop,Bing Shopping,bing
bing__3182,2025-03-11,bing_shop,Bing Shopping,bing
bing__3183,2025-03-11,bing_shop,Bing Shopping,bing
bing__3184,2025-03-11,bing_shop,Bing Shopping,bing
pin__3185,2025-03-11,pin_aware,Pinterest Awareness,pinterest
pin__3186,2025-03-11,pin_aware,Pinterest Awareness,pinterest
pin__3187,2025-03-11,pin_aware,Pinterest Awareness,pinterest
pin__3188,2025-03-11,pin_aware,Pinterest Awareness,pinterest
pin__3189,2025-03-11,pin_conv,Pinterest Conversions,pinterest
pin__3190,2025-03-11,pin_conv,Pinterest Conversions,pinterest
pin__3191,2025-03-11,pin_conv,Pinterest Conversions,pinterest
pin__3192,2025-03-11,pin_conv,Pinterest Conversions,pinterest
pin__3193,2025-03-11,pin_conv,Pinterest Conversions,pinterest
pin__3194,2025-03-11,pin_conv,Pinterest Conversions,pinterest
pin__3195,2025-03-11,pin_conv,Pinterest Conversions,pinterest
pin__3196,2025-03-11,pin_conv,Pinterest Conversions,pinterest
fbclid_3197,2025-03-12,meta_br,Brand Awareness,meta
fbclid_3198,2025-03-12,meta_br,Brand Awareness,meta
fbclid_3199,2025-03-12,meta_br,Brand Awareness,meta
fbclid_3200,2025-03-12,meta_br,Brand Awareness,meta
fbclid_3201,2025-03-12,meta_br,Brand Awareness,meta
fbclid_3202,2025-03-12,meta_conv,Conversion - Purchase,meta
fbclid_3203,2025-03-12,meta_conv,Conversion - Purchase,meta
fbclid_3204,2025-03-12,meta_conv,Conversion - Purchase,meta
fbclid_3205,2025-03-12,meta_conv,Conversion - Purchase,meta
fbclid_3206,2025-03-12,meta_conv,Conversion - Purchase,meta
fbclid_3207,2025-03-12,meta_conv,Conversion - Purchase,meta
fbclid_3208,2025-03-12,meta_conv,Conversion - Purchase,meta
fbclid_3209,2025-03-12,meta_ret,Retargeting - Cart,meta
fbclid_3210,2025-03-12,meta_ret,Retargeting - Cart,meta
fbclid_3211,2025-03-12,meta_ret,Retargeting - Cart,meta
fbclid_3212,2025-03-12,meta_ret,Retargeting - Cart,meta
fbclid_3213,2025-03-12,meta_ret,Retargeting - Cart,meta
fbclid_3214,2025-03-12,meta_ret,Retargeting - Cart,meta
fbclid_3215,2025-03-12,meta_ret,Retargeting - Cart,meta
fbclid_3216,2025-03-12,meta_ret,Retargeting - Cart,meta
gclid_3217,2025-03-12,goog_search,Search - Brand,google
gclid_3218,2025-03-12,goog_search,Search - Brand,google
gclid_3219,2025-03-12,goog_search,Search - Brand,google
gclid_3220,2025-03-12,goog_search,Search - Brand,google
gclid_3221,2025-03-12,goog_search,Search - Brand,google
gclid_3222,2025-03-12,goog_search,Search - Brand,google
gclid_3223,2025-03-12,goog_search,Search - Brand,google
gclid_3224,2025-03-12,goog_pmax,Performance Max,google
gclid_3225,2025-03-12,goog_pmax,Performance Max,google
gclid_3226,2025-03-12,goog_pmax,Performance Max,google
gclid_3227,2025-03-12,goog_pmax,Performance Max,google
bing__3228,2025-03-12,bing_search,Bing Search - Brand,bing
bing__3229,2025-03-12,bing_search,Bing Search - Brand,bing
bing__3230,2025-03-12,bing_search,Bing Search - Brand,bing
bing__3231,2025-03-12,bing_search,Bing Search - Brand,bing
bing__3232,2025-03-12,bing_shop,Bing Shopping,bing
bing__3233,2025-03-12,bing_shop,Bing Shopping,bing
bing__3234,2025-03-12,bing_shop,Bing Shopping,bing
bing__3235,2025-03-12,bing_shop,Bing Shopping,bing
bing__3236,2025-03-12,bing_shop,Bing Shopping,bing
pin__3237,2025-03-12,pin_aware,Pinterest Awareness,pinterest
pin__3238,2025-03-12,pin_aware,Pinterest Awareness,pinterest
pin__3239,2025-03-12,pin_aware,Pinterest Awareness,pinterest
pin__3240,2025-03-12,pin_aware,Pinterest Awareness,pinterest
pin__3241,2025-03-12,pin_conv,Pinterest Conversions,pinterest
pin__3242,2025-03-12,pin_conv,Pinterest Conversions,pinterest
pin__3243,2025-03-12,pin_conv,Pinterest Conversions,pinterest
fbclid_3244,2025-03-13,meta_br,Brand Awareness,meta
fbclid_3245,2025-03-13,meta_br,Brand Awareness,meta
fbclid_3246,2025-03-13,meta_conv,Conversion - Purchase,meta
fbclid_3247,2025-03-13,meta_conv,Conversion - Purchase,meta
fbclid_3248,2025-03-13,meta_conv,Conversion - Purchase,meta
fbclid_3249,2025-03-13,meta_ret,Retargeting - Cart,meta
fbclid_3250,2025-03-13,meta_ret,Retargeting - Cart,meta
fbclid_3251,2025-03-13,meta_ret,Retargeting - Cart,meta
gclid_3252,2025-03-13,goog_search,Search - Brand,google
gclid_3253,2025-03-13,goog_search,Search - Brand,google
gclid_3254,2025-03-13,goog_search,Search - Brand,google
gclid_3255,2025-03-13,goog_search,Search - Brand,google
gclid_3256,2025-03-13,goog_search,Search - Brand,google
gclid_3257,2025-03-13,goog_search,Search - Brand,google
gclid_3258,2025-03-13,goog_search,Search - Brand,google
gclid_3259,2025-03-13,goog_search,Search - Brand,google
gclid_3260,2025-03-13,goog_pmax,Performance Max,google
gclid_3261,2025-03-13,goog_pmax,Performance Max,google
gclid_3262,2025-03-13,goog_pmax,Performance Max,google
gclid_3263,2025-03-13,goog_pmax,Performance Max,google
gclid_3264,2025-03-13,goog_pmax,Performance Max,google
gclid_3265,2025-03-13,goog_pmax,Performance Max,google
gclid_3266,2025-03-13,goog_pmax,Performance Max,google
gclid_3267,2025-03-13,goog_pmax,Performance Max,google
bing__3268,2025-03-13,bing_search,Bing Search - Brand,bing
bing__3269,2025-03-13,bing_search,Bing Search - Brand,bing
bing__3270,2025-03-13,bing_search,Bing Search - Brand,bing
bing__3271,2025-03-13,bing_search,Bing Search - Brand,bing
bing__3272,2025-03-13,bing_search,Bing Search - Brand,bing
bing__3273,2025-03-13,bing_search,Bing Search - Brand,bing
bing__3274,2025-03-13,bing_shop,Bing Shopping,bing
bing__3275,2025-03-13,bing_shop,Bing Shopping,bing
pin__3276,2025-03-13,pin_aware,Pinterest Awareness,pinterest
pin__3277,2025-03-13,pin_aware,Pinterest Awareness,pinterest
pin__3278,2025-03-13,pin_aware,Pinterest Awareness,pinterest
pin__3279,2025-03-13,pin_conv,Pinterest Conversions,pinterest
pin__3280,2025-03-13,pin_conv,Pinterest Conversions,pinterest
fbclid_3281,2025-03-14,meta_br,Brand Awareness,meta
fbclid_3282,2025-03-14,meta_br,Brand Awareness,meta
fbclid_3283,2025-03-14,meta_br,Brand Awareness,meta
fbclid_3284,2025-03-14,meta_conv,Conversion - Purchase,meta
fbclid_3285,2025-03-14,meta_conv,Conversion - Purchase,meta
fbclid_3286,2025-03-14,meta_conv,Conversion - Purchase,meta
fbclid_3287,2025-03-14,meta_conv,Conversion - Purchase,meta
fbclid_3288,2025-03-14,meta_conv,Conversion - Purchase,meta
fbclid_3289,2025-03-14,meta_ret,Retargeting - Cart,meta
fbclid_3290,2025-03-14,meta_ret,Retargeting - Cart,meta
fbclid_3291,2025-03-14,meta_ret,Retargeting - Cart,meta
fbclid_3292,2025-03-14,meta_ret,Retargeting - Cart,meta
fbclid_3293,2025-03-14,meta_ret,Retargeting - Cart,meta
gclid_3294,2025-03-14,goog_search,Search - Brand,google
gclid_3295,2025-03-14,goog_search,Search - Brand,google
gclid_3296,2025-03-14,goog_search,Search - Brand,google
gclid_3297,2025-03-14,goog_search,Search - Brand,google
gclid_3298,2025-03-14,goog_pmax,Performance Max,google
gclid_3299,2025-03-14,goog_pmax,Performance Max,google
gclid_3300,2025-03-14,goog_pmax,Performance Max,google
gclid_3301,2025-03-14,goog_pmax,Performance Max,google
gclid_3302,2025-03-14,goog_pmax,Performance Max,google
bing__3303,2025-03-14,bing_search,Bing Search - Brand,bing
bing__3304,2025-03-14,bing_search,Bing Search - Brand,bing
bing__3305,2025-03-14,bing_shop,Bing Shopping,bing
bing__3306,2025-03-14,bing_shop,Bing Shopping,bing
bing__3307,2025-03-14,bing_shop,Bing Shopping,bing
bing__3308,2025-03-14,bing_shop,Bing Shopping,bing
bing__3309,2025-03-14,bing_shop,Bing Shopping,bing
bing__3310,2025-03-14,bing_shop,Bing Shopping,bing
pin__3311,2025-03-14,pin_aware,Pinterest Awareness,pinterest
pin__3312,2025-03-14,pin_aware,Pinterest Awareness,pinterest
pin__3313,2025-03-14,pin_aware,Pinterest Awareness,pinterest
pin__3314,2025-03-14,pin_aware,Pinterest Awareness,pinterest
pin__3315,2025-03-14,pin_conv,Pinterest Conversions,pinterest
pin__3316,2025-03-14,pin_conv,Pinterest Conversions,pinterest
pin__3317,2025-03-14,pin_conv,Pinterest Conversions,pinterest
pin__3318,2025-03-14,pin_conv,Pinterest Conversions,pinterest
pin__3319,2025-03-14,pin_conv,Pinterest Conversions,pinterest
pin__3320,2025-03-14,pin_conv,Pinterest Conversions,pinterest
pin__3321,2025-03-14,pin_conv,Pinterest Conversions,pinterest
pin__3322,2025-03-14,pin_conv,Pinterest Conversions,pinterest
fbclid_3323,2025-03-15,meta_br,Brand Awareness,meta
fbclid_3324,2025-03-15,meta_br,Brand Awareness,meta
fbclid_3325,2025-03-15,meta_br,Brand Awareness,meta
fbclid_3326,2025-03-15,meta_conv,Conversion - Purchase,meta
fbclid_3327,2025-03-15,meta_conv,Conversion - Purchase,meta
fbclid_3328,2025-03-15,meta_conv,Conversion - Purchase,meta
fbclid_3329,2025-03-15,meta_conv,Conversion - Purchase,meta
fbclid_3330,2025-03-15,meta_conv,Conversion - Purchase,meta
fbclid_3331,2025-03-15,meta_ret,Retargeting - Cart,meta
fbclid_3332,2025-03-15,meta_ret,Retargeting - Cart,meta
fbclid_3333,2025-03-15,meta_ret,Retargeting - Cart,meta
fbclid_3334,2025-03-15,meta_ret,Retargeting - Cart,meta
gclid_3335,2025-03-15,goog_search,Search - Brand,google
gclid_3336,2025-03-15,goog_search,Search - Brand,google
gclid_3337,2025-03-15,goog_search,Search - Brand,google
gclid_3338,2025-03-15,goog_search,Search - Brand,google
gclid_3339,2025-03-15,goog_search,Search - Brand,google
gclid_3340,2025-03-15,goog_pmax,Performance Max,google
gclid_3341,2025-03-15,goog_pmax,Performance Max,google
gclid_3342,2025-03-15,goog_pmax,Performance Max,google
gclid_3343,2025-03-15,goog_pmax,Performance Max,google
bing__3344,2025-03-15,bing_search,Bing Search - Brand,bing
bing__3345,2025-03-15,bing_search,Bing Search - Brand,bing
bing__3346,2025-03-15,bing_search,Bing Search - Brand,bing
bing__3347,2025-03-15,bing_search,Bing Search - Brand,bing
bing__3348,2025-03-15,bing_search,Bing Search - Brand,bing
bing__3349,2025-03-15,bing_search,Bing Search - Brand,bing
bing__3350,2025-03-15,bing_search,Bing Search - Brand,bing
bing__3351,2025-03-15,bing_search,Bing Search - Brand,bing
bing__3352,2025-03-15,bing_shop,Bing Shopping,bing
bing__3353,2025-03-15,bing_shop,Bing Shopping,bing
pin__3354,2025-03-15,pin_aware,Pinterest Awareness,pinterest
pin__3355,2025-03-15,pin_aware,Pinterest Awareness,pinterest
pin__3356,2025-03-15,pin_conv,Pinterest Conversions,pinterest
pin__3357,2025-03-15,pin_conv,Pinterest Conversions,pinterest
pin__3358,2025-03-15,pin_conv,Pinterest Conversions,pinterest
fbclid_3359,2025-03-16,meta_br,Brand Awareness,meta
fbclid_3360,2025-03-16,meta_br,Brand Awareness,meta
fbclid_3361,2025-03-16,meta_br,Brand Awareness,meta
fbclid_3362,2025-03-16,meta_br,Brand Awareness,meta
fbclid_3363,2025-03-16,meta_br,Brand Awareness,meta
fbclid_3364,2025-03-16,meta_br,Brand Awareness,meta
fbclid_3365,2025-03-16,meta_br,Brand Awareness,meta
fbclid_3366,2025-03-16,meta_br,Brand Awareness,meta
fbclid_3367,2025-03-16,meta_conv,Conversion - Purchase,meta
fbclid_3368,2025-03-16,meta_conv,Conversion - Purchase,meta
fbclid_3369,2025-03-16,meta_conv,Conversion - Purchase,meta
fbclid_3370,2025-03-16,meta_conv,Conversion - Purchase,meta
fbclid_3371,2025-03-16,meta_conv,Conversion - Purchase,meta
fbclid_3372,2025-03-16,meta_conv,Conversion - Purchase,meta
fbclid_3373,2025-03-16,meta_conv,Conversion - Purchase,meta
fbclid_3374,2025-03-16,meta_ret,Retargeting - Cart,meta
fbclid_3375,2025-03-16,meta_ret,Retargeting - Cart,meta
fbclid_3376,2025-03-16,meta_ret,Retargeting - Cart,meta
fbclid_3377,2025-03-16,meta_ret,Retargeting - Cart,meta
gclid_3378,2025-03-16,goog_search,Search - Brand,google
gclid_3379,2025-03-16,goog_search,Search - Brand,google
gclid_3380,2025-03-16,goog_search,Search - Brand,google
gclid_3381,2025-03-16,goog_search,Search - Brand,google
gclid_3382,2025-03-16,goog_search,Search - Brand,google
gclid_3383,2025-03-16,goog_search,Search - Brand,google
gclid_3384,2025-03-16,goog_search,Search - Brand,google
gclid_3385,2025-03-16,goog_search,Search - Brand,google
gclid_3386,2025-03-16,goog_pmax,Performance Max,google
gclid_3387,2025-03-16,goog_pmax,Performance Max,google
gclid_3388,2025-03-16,goog_pmax,Performance Max,google
gclid_3389,2025-03-16,goog_pmax,Performance Max,google
gclid_3390,2025-03-16,goog_pmax,Performance Max,google
gclid_3391,2025-03-16,goog_pmax,Performance Max,google
gclid_3392,2025-03-16,goog_pmax,Performance Max,google
bing__3393,2025-03-16,bing_search,Bing Search - Brand,bing
bing__3394,2025-03-16,bing_search,Bing Search - Brand,bing
bing__3395,2025-03-16,bing_search,Bing Search - Brand,bing
bing__3396,2025-03-16,bing_search,Bing Search - Brand,bing
bing__3397,2025-03-16,bing_search,Bing Search - Brand,bing
bing__3398,2025-03-16,bing_search,Bing Search - Brand,bing
bing__3399,2025-03-16,bing_search,Bing Search - Brand,bing
bing__3400,2025-03-16,bing_shop,Bing Shopping,bing
bing__3401,2025-03-16,bing_shop,Bing Shopping,bing
bing__3402,2025-03-16,bing_shop,Bing Shopping,bing
bing__3403,2025-03-16,bing_shop,Bing Shopping,bing
bing__3404,2025-03-16,bing_shop,Bing Shopping,bing
bing__3405,2025-03-16,bing_shop,Bing Shopping,bing
pin__3406,2025-03-16,pin_aware,Pinterest Awareness,pinterest
pin__3407,2025-03-16,pin_aware,Pinterest Awareness,pinterest
pin__3408,2025-03-16,pin_conv,Pinterest Conversions,pinterest
pin__3409,2025-03-16,pin_conv,Pinterest Conversions,pinterest
pin__3410,2025-03-16,pin_conv,Pinterest Conversions,pinterest
fbclid_3411,2025-03-17,meta_br,Brand Awareness,meta
fbclid_3412,2025-03-17,meta_br,Brand Awareness,meta
fbclid_3413,2025-03-17,meta_br,Brand Awareness,meta
fbclid_3414,2025-03-17,meta_br,Brand Awareness,meta
fbclid_3415,2025-03-17,meta_br,Brand Awareness,meta
fbclid_3416,2025-03-17,meta_br,Brand Awareness,meta
fbclid_3417,2025-03-17,meta_br,Brand Awareness,meta
fbclid_3418,2025-03-17,meta_br,Brand Awareness,meta
fbclid_3419,2025-03-17,meta_conv,Conversion - Purchase,meta
fbclid_3420,2025-03-17,meta_conv,Conversion - Purchase,meta
fbclid_3421,2025-03-17,meta_conv,Conversion - Purchase,meta
fbclid_3422,2025-03-17,meta_conv,Conversion - Purchase,meta
fbclid_3423,2025-03-17,meta_conv,Conversion - Purchase,meta
fbclid_3424,2025-03-17,meta_conv,Conversion - Purchase,meta
fbclid_3425,2025-03-17,meta_conv,Conversion - Purchase,meta
fbclid_3426,2025-03-17,meta_conv,Conversion - Purchase,meta
fbclid_3427,2025-03-17,meta_ret,Retargeting - Cart,meta
fbclid_3428,2025-03-17,meta_ret,Retargeting - Cart,meta
fbclid_3429,2025-03-17,meta_ret,Retargeting - Cart,meta
fbclid_3430,2025-03-17,meta_ret,Retargeting - Cart,meta
gclid_3431,2025-03-17,goog_search,Search - Brand,google
gclid_3432,2025-03-17,goog_search,Search - Brand,google
gclid_3433,2025-03-17,goog_search,Search - Brand,google
gclid_3434,2025-03-17,goog_pmax,Performance Max,google
gclid_3435,2025-03-17,goog_pmax,Performance Max,google
bing__3436,2025-03-17,bing_search,Bing Search - Brand,bing
bing__3437,2025-03-17,bing_search,Bing Search - Brand,bing
bing__3438,2025-03-17,bing_search,Bing Search - Brand,bing
bing__3439,2025-03-17,bing_search,Bing Search - Brand,bing
bing__3440,2025-03-17,bing_search,Bing Search - Brand,bing
bing__3441,2025-03-17,bing_search,Bing Search - Brand,bing
bing__3442,2025-03-17,bing_search,Bing Search - Brand,bing
bing__3443,2025-03-17,bing_shop,Bing Shopping,bing
bing__3444,2025-03-17,bing_shop,Bing Shopping,bing
bing__3445,2025-03-17,bing_shop,Bing Shopping,bing
pin__3446,2025-03-17,pin_aware,Pinterest Awareness,pinterest
pin__3447,2025-03-17,pin_aware,Pinterest Awareness,pinterest
pin__3448,2025-03-17,pin_aware,Pinterest Awareness,pinterest
pin__3449,2025-03-17,pin_aware,Pinterest Awareness,pinterest
pin__3450,2025-03-17,pin_conv,Pinterest Conversions,pinterest
pin__3451,2025-03-17,pin_conv,Pinterest Conversions,pinterest
pin__3452,2025-03-17,pin_conv,Pinterest Conversions,pinterest
pin__3453,2025-03-17,pin_conv,Pinterest Conversions,pinterest
pin__3454,2025-03-17,pin_conv,Pinterest Conversions,pinterest
fbclid_3455,2025-03-18,meta_br,Brand Awareness,meta
fbclid_3456,2025-03-18,meta_br,Brand Awareness,meta
fbclid_3457,2025-03-18,meta_br,Brand Awareness,meta
fbclid_3458,2025-03-18,meta_br,Brand Awareness,meta
fbclid_3459,2025-03-18,meta_br,Brand Awareness,meta
fbclid_3460,2025-03-18,meta_br,Brand Awareness,meta
fbclid_3461,2025-03-18,meta_conv,Conversion - Purchase,meta
fbclid_3462,2025-03-18,meta_conv,Conversion - Purchase,meta
fbclid_3463,2025-03-18,meta_ret,Retargeting - Cart,meta
fbclid_3464,2025-03-18,meta_ret,Retargeting - Cart,meta
fbclid_3465,2025-03-18,meta_ret,Retargeting - Cart,meta
fbclid_3466,2025-03-18,meta_ret,Retargeting - Cart,meta
fbclid_3467,2025-03-18,meta_ret,Retargeting - Cart,meta
fbclid_3468,2025-03-18,meta_ret,Retargeting - Cart,meta
fbclid_3469,2025-03-18,meta_ret,Retargeting - Cart,meta
gclid_3470,2025-03-18,goog_search,Search - Brand,google
gclid_3471,2025-03-18,goog_search,Search - Brand,google
gclid_3472,2025-03-18,goog_search,Search - Brand,google
gclid_3473,2025-03-18,goog_search,Search - Brand,google
gclid_3474,2025-03-18,goog_pmax,Performance Max,google
gclid_3475,2025-03-18,goog_pmax,Performance Max,google
gclid_3476,2025-03-18,goog_pmax,Performance Max,google
gclid_3477,2025-03-18,goog_pmax,Performance Max,google
bing__3478,2025-03-18,bing_search,Bing Search - Brand,bing
bing__3479,2025-03-18,bing_search,Bing Search - Brand,bing
bing__3480,2025-03-18,bing_search,Bing Search - Brand,bing
bing__3481,2025-03-18,bing_search,Bing Search - Brand,bing
bing__3482,2025-03-18,bing_search,Bing Search - Brand,bing
bing__3483,2025-03-18,bing_search,Bing Search - Brand,bing
bing__3484,2025-03-18,bing_search,Bing Search - Brand,bing
bing__3485,2025-03-18,bing_search,Bing Search - Brand,bing
bing__3486,2025-03-18,bing_shop,Bing Shopping,bing
bing__3487,2025-03-18,bing_shop,Bing Shopping,bing
bing__3488,2025-03-18,bing_shop,Bing Shopping,bing
pin__3489,2025-03-18,pin_aware,Pinterest Awareness,pinterest
pin__3490,2025-03-18,pin_aware,Pinterest Awareness,pinterest
pin__3491,2025-03-18,pin_conv,Pinterest Conversions,pinterest
pin__3492,2025-03-18,pin_conv,Pinterest Conversions,pinterest
pin__3493,2025-03-18,pin_conv,Pinterest Conversions,pinterest
pin__3494,2025-03-18,pin_conv,Pinterest Conversions,pinterest
pin__3495,2025-03-18,pin_conv,Pinterest Conversions,pinterest
fbclid_3496,2025-03-19,meta_br,Brand Awareness,meta
fbclid_3497,2025-03-19,meta_br,Brand Awareness,meta
fbclid_3498,2025-03-19,meta_br,Brand Awareness,meta
fbclid_3499,2025-03-19,meta_br,Brand Awareness,meta
fbclid_3500,2025-03-19,meta_br,Brand Awareness,meta
fbclid_3501,2025-03-19,meta_br,Brand Awareness,meta
fbclid_3502,2025-03-19,meta_br,Brand Awareness,meta
fbclid_3503,2025-03-19,meta_br,Brand Awareness,meta
fbclid_3504,2025-03-19,meta_conv,Conversion - Purchase,meta
fbclid_3505,2025-03-19,meta_conv,Conversion - Purchase,meta
fbclid_3506,2025-03-19,meta_conv,Conversion - Purchase,meta
fbclid_3507,2025-03-19,meta_conv,Conversion - Purchase,meta
fbclid_3508,2025-03-19,meta_conv,Conversion - Purchase,meta
fbclid_3509,2025-03-19,meta_ret,Retargeting - Cart,meta
fbclid_3510,2025-03-19,meta_ret,Retargeting - Cart,meta
fbclid_3511,2025-03-19,meta_ret,Retargeting - Cart,meta
fbclid_3512,2025-03-19,meta_ret,Retargeting - Cart,meta
fbclid_3513,2025-03-19,meta_ret,Retargeting - Cart,meta
fbclid_3514,2025-03-19,meta_ret,Retargeting - Cart,meta
gclid_3515,2025-03-19,goog_search,Search - Brand,google
gclid_3516,2025-03-19,goog_search,Search - Brand,google
gclid_3517,2025-03-19,goog_search,Search - Brand,google
gclid_3518,2025-03-19,goog_search,Search - Brand,google
gclid_3519,2025-03-19,goog_search,Search - Brand,google
gclid_3520,2025-03-19,goog_search,Search - Brand,google
gclid_3521,2025-03-19,goog_search,Search - Brand,google
gclid_3522,2025-03-19,goog_pmax,Performance Max,google
gclid_3523,2025-03-19,goog_pmax,Performance Max,google
gclid_3524,2025-03-19,goog_pmax,Performance Max,google
gclid_3525,2025-03-19,goog_pmax,Performance Max,google
gclid_3526,2025-03-19,goog_pmax,Performance Max,google
gclid_3527,2025-03-19,goog_pmax,Performance Max,google
bing__3528,2025-03-19,bing_search,Bing Search - Brand,bing
bing__3529,2025-03-19,bing_search,Bing Search - Brand,bing
bing__3530,2025-03-19,bing_search,Bing Search - Brand,bing
bing__3531,2025-03-19,bing_shop,Bing Shopping,bing
bing__3532,2025-03-19,bing_shop,Bing Shopping,bing
pin__3533,2025-03-19,pin_aware,Pinterest Awareness,pinterest
pin__3534,2025-03-19,pin_aware,Pinterest Awareness,pinterest
pin__3535,2025-03-19,pin_aware,Pinterest Awareness,pinterest
pin__3536,2025-03-19,pin_aware,Pinterest Awareness,pinterest
pin__3537,2025-03-19,pin_aware,Pinterest Awareness,pinterest
pin__3538,2025-03-19,pin_conv,Pinterest Conversions,pinterest
